business_id,name,full_address,street,city,state,postal_code,country,latitude,longitude,review_count,rating,phone_number,timezone,website,place_id,place_link,types,tags,price_level,sunday_hours,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,verified,description,facebook,instagram,tiktok,snapchat,twitter,linkedin,github,youtube,pinterest,website_title,website_description,email_1,email_2,email_3,email_4,email_5,email_6,email_7,email_8,email_9,website_phone_number_1,website_phone_number_2,website_phone_number_3,website_phone_number_4,website_phone_number_5,website_phone_number_6
"0x4cce09f4b8c60c23:0x482f7787c52af1aa","Hani Plumbing Services","309 Flesherton Private, Gloucester, ON K1X 0J8","309 Flesherton Private","Gloucester","ON","K1X 0J8","Canada","45.2743774","-75.6822275","36","4.9","+16138798723","America/Toronto","https://www.haniplumbingservices.ca/","ChIJIwzGuPQJzkwRqvEqxYd3L0g","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce09f4b8c60c23:0x482f7787c52af1aa","Plumber | Drainage service","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Same-Day Plumbing in Ottawa - Ottawa Plumbers On-Call 24/7","We handle drains, toilets, faucets, taps, sinks, showers, pumps, water heaters, & more. Read our reviews to see why people around Ottawa rely on us. Call day or night","","","","","","","","","","+1 613 879 8723","","","","",""
"0x4ccdfd0294d77e65:0xab77f8d0a8dc4f11","The Irish Plumber","","","","","","Canada","45.2482659","-75.8002569","118","4.9","+16136551510","America/Toronto","https://theirishplumber.ca/barrhaven-plumbing-drain-services/?UTM_source=GMB_listing&UTM_medium=organic_HD","ChIJZX7XlAL9zUwREU_cqND4d6s","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdfd0294d77e65:0xab77f8d0a8dc4f11","Plumber | Bathroom remodeler | Drainage service | Service establishment | Kitchen remodeler","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce09b5fff1aa8b:0x64a0aa447bf88ea9","Pipes Plumbing","430 Hazeldean Rd Unit 6, Ottawa, ON K2L 1T9","430 Hazeldean Rd Unit 6","Ottawa","ON","K2L 1T9","Canada","45.3009275","-75.8822862","119","4.9","+16132277473","America/Toronto","https://pipesplumbing.ca/","ChIJi6rx_7UJzkwRqY74e0SqoGQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce09b5fff1aa8b:0x64a0aa447bf88ea9","Plumber","plumbing","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","Closed","true","","","","","","","","","","","Home - Pipes Plumbing","Serving Ottawa since 2003, our team strives everyday for efficient, and quality work that we can stand by. That's why we offer a 3 year warranty on all of our","info@pipesplumbing.ca","","","","","","","","","+1 613 227 7473","+1 613 706 4874","","","",""
"0x863f0722e27a391:0xf06e002a921ead78","Hydra Plumbing","6125 Silverbirch St, Ottawa, ON K1W 1C4","6125 Silverbirch St","Ottawa","ON","K1W 1C4","Canada","45.4427133","-75.5271367","64","5","+16134079337","America/Toronto","https://hydra-plumbing.com/","ChIJkaMnLnLwYwgReK0ekioAbvA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x863f0722e27a391:0xf06e002a921ead78","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/480776415120603","","","","","","","","","Hydra Plumbing","Proudly serving Greater Ottawa Region, Hydra Plumbing delivers fast, reliable service and total customer satisfaction","francis@hydra-plumbing.com","francis@hydra-plumbing.comhoursopen","","","","","","","","+1 613 407 9337","","","","",""
"0x4cce788c8b772279:0x841e1854ed5233be","Bertrand Plumbing & Heating Inc.","195 Bay St, Embrun, ON K0A 1W1","195 Bay St","Embrun","ON","K0A 1W1","Canada","45.270041","-75.3046454","637","4.8","+16134433090","America/Toronto","http://www.bertrandplumbing.com/","ChIJeSJ3i4x4zkwRvjNS7VQYHoQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce788c8b772279:0x841e1854ed5233be","Plumber | Air conditioning contractor | Air conditioning repair service | Heating contractor | Heating equipment supplier | HVAC contractor | Mechanical contractor | Plumbing supply store | Sheet metal contractor | Water softening equipment supplier","retail, department-store, wholesale, plumbing, hvac, construction, plumbing-supply","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–4 p.m.","Closed","true","","https://www.facebook.com/profile.php","https://www.instagram.com/bertrandplumbingheating","","","","","","","","Fastest & Best Ottawa Plumbers Near You | Bertrand Plumbing","Looking for the best Ottawa plumbers near you? Bertrand Plumbing offers top-notch services in plumbing, heating, and electric solutions. Contact us today!","roxanne@bertrandplumbing.com","info@bertrandplumbing.com","accounting@bertrandplumbing.com","","","","","","","+1 613 443 3090","+1 613 443 1896","","","",""
"0x4ccdf8b14cb3a5c1:0xc146efc2cf5f6d61","Bell Plumbing","8 Bobcat Way, Stittsville, ON K2S 1B4","8 Bobcat Way","Stittsville","ON","K2S 1B4","Canada","45.253202699999996","-75.9160912","42","4.7","+16138362736","America/Toronto","http://www.bellplumbing.ca/","ChIJwaWzTLH4zUwRYW1fz8LvRsE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdf8b14cb3a5c1:0xc146efc2cf5f6d61","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Plumbing Contractor in Stittsville - Plumbing Services | Bell Plumbing","Bell Plumbing is your Plumbing Contractor in Stittsville with services ranging from plumbing a full custom home to fixing a leaky toilet. Learn More.","info@bellplumbing.ca","","","","","","","","","+1 613 836 2736","","","","",""
"0x4cce0f84ac000001:0x644e43a767d65190","Upper Canada Plumbing","Ottawa, ON K1B 3M4","","Ottawa","ON","K1B 3M4","Canada","45.4194847","-75.6335359","","","+16132236534","America/Toronto","https://uppercanadaplumbingcornwall.ca/","ChIJAQAArIQPzkwRkFHWZ6dDTmQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0f84ac000001:0x644e43a767d65190","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","Upper Canada Plumbing – Trusted Plumbing Experts Serving Eastern Ontario","","","","","","","","","","","+1 613 223 6534","","","","",""
"0x4ccdff7bf0346ae3:0x7be9eb8e928e5dac","Rhino Plumbing","430 Hazeldean Rd Unit 6, Kanata, ON K2L 1T9","430 Hazeldean Rd Unit 6","Kanata","ON","K2L 1T9","Canada","45.3009275","-75.8822862","40","5","+16138055325","America/Toronto","https://rhino-plumbing.ca/","ChIJ42o08Hv_zUwRrF2Oko7r6Xs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdff7bf0346ae3:0x7be9eb8e928e5dac","Plumber","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/profile.php","https://www.instagram.com/rhinoplumbing_","","","","","","","","Rhino Plumbing Ottawa | Emergency Plumber Repairs & Installs","Rhino Plumbing offers fast, reliable plumbing services in Ottawa. From emergency repairs to installations, we deliver quality work you can trust. Call today.","admin@rhino-plumbing.ca","admin@rhino-plumbing.cahours","","","","","","","","+1 613 805 5325","","","","",""
"0x4ccddefb7d811c0f:0x6fa1cbbc5540c157","Plumbing Express","4338 Innes Rd, Orléans, ON K4A 3W3","4338 Innes Rd","Orléans","ON","K4A 3W3","Canada","45.458825399999995","-75.491982","43","5","+16137916200","America/Toronto","http://www.plumbingexpress.ca/","ChIJDxyBffvezUwRV8FAVbzLoW8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccddefb7d811c0f:0x6fa1cbbc5540c157","Plumber","plumbing","","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","6 a.m.–8 p.m.","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4ccde2e51a114ab3:0xd10ed08a2b373336","Kalex Plumbing Inc","1027 Red Spruce St, Gloucester, ON K1V 1T5","1027 Red Spruce St","Gloucester","ON","K1V 1T5","Canada","45.2751435","-75.6833614","12","4.9","+16132297888","America/Toronto","","ChIJs0oRGuXizUwRNjM3K4rQDtE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccde2e51a114ab3:0xd10ed08a2b373336","Plumber","plumbing","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x28c3554cc603e573:0xdf3c8c854c44babb","The Irish Plumber","","","","","","Canada","45.2482659","-75.816929","3","4","+13434594997","America/Toronto","https://theirishplumber.ca/nepean-plumbing-services/?UTM_source=GMB_listing&UTM_medium=organic_HD","ChIJc-UDxkxVwygRu7pETIWMPN8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x28c3554cc603e573:0xdf3c8c854c44babb","Plumber | Bathroom remodeler | Drainage service | Service establishment | Kitchen remodeler","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce1176968bcc87:0xf335709610c36c8f","Service-Tech Plomberie","1543 Rue Atmec, Gatineau, Quebec J8R 1A2","1543 Rue Atmec","Gatineau","Quebec","J8R 1A2","Canada","45.5108088","-75.572668","51","4.8","+18199182269","America/Toronto","http://www.servicetechplomberie.ca/","ChIJh8yLlnYRzkwRj2zDEJZwNfM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce1176968bcc87:0xf335709610c36c8f","Plumber","plumbing","","8 a.m.–4 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","7 a.m.–5 p.m.","8 a.m.–4 p.m.","true","","https://www.facebook.com/profile.php","","","","","","","","","Service-Tech Plomberie | Résidentiel, Commercial et Institutionnel","Services de plomberie résidentiel et commercial dans la région de Gatineau et ses environs.","servicetechplomberie@gmail.com","","","","","","","","","+1 819 918 2269","+1 343 576 1715","+1 580 914 2201","","",""
"0x4ccdff461eb4941f:0xaaba0151371424a9","Hero Plumbing Service","72 Shearer Crescent, Kanata, ON K2L 2V2","72 Shearer Crescent","Kanata","ON","K2L 2V2","Canada","45.306329299999994","-75.8906387","88","4.7","+16134353350","America/Toronto","http://heroplumbing.net/","ChIJH5S0Hkb_zUwRqSQUN1EBuqo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdff461eb4941f:0xaaba0151371424a9","Plumber","plumbing","","9 a.m.–5 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","8 a.m.–8 p.m.","9 a.m.–5 p.m.","true","","https://www.facebook.com/109570007603544","https://www.instagram.com/heroplumbingservice","","","https://www.x.com/HeroPlumb","","","","","Hero Plumbing Services","Book now for our unparalleled Plumbing services !Emergency plumber available.","heroplumbingservice@gmail.com","","","","","","","","","+1 613 435 3350","","","","",""
"0x4ccdfb42d417e993:0x65aef664f2b1c6c9","Out of This World Plumbing","6212 Perth St Office 4, Richmond, ON K0A 2Z0","6212 Perth St Office 4","Richmond","ON","K0A 2Z0","Canada","45.191581299999996","-75.8425487","65","4.8","+16135198256","America/Toronto","https://www.outofthisworldhomeservices.com/service-area/richmond-plumbing/?utm_source=google&utm_medium=gmb&utm_campaign=GMB%20Richmond","ChIJk-kX1EL7zUwRycax8mT2rmU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4ccdfb42d417e993:0x65aef664f2b1c6c9","Plumber | Bathroom remodeler | Drainage service | Hot water system supplier | Water purification company | Water softening equipment supplier | Water testing service | Water treatment supplier","wholesale, plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0x4cce07ac9aaf1c13:0x2b736062758821bb","Dr. Pipe Drain and Plumbing","168 Point Prim Cres #168, Ottawa, ON K2J 6P6","168 Point Prim Cres #168","Ottawa","ON","K2J 6P6","Canada","45.261580699999996","-75.7511076","70","4.9","+16137915777","America/Toronto","http://ottawaplumbernow.com/","ChIJExyvmqwHzkwRuyGIdWJgcys","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce07ac9aaf1c13:0x2b736062758821bb","Plumber | Bathroom remodeler | Contractor | Drainage service | Emergency care service | Heating contractor | Hot water system supplier | Kitchen remodeler | Septic system service | Waterproofing service","wholesale, plumbing, hvac, construction, waterproofing, septic","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://www.facebook.com/drpipeottawa","https://www.instagram.com/dr.pipe_ottawa","","","","","","","","Ottawa Plumbers - Dr.Pipe Drain and Plumbing | Expert and Trusted","Licensed and Insured Ottawa Plumbers. 5-Star Customer Rating. Serving Ottawa and Neighbourhood. 20 Years of Experience. Fast Help in the Plumbing Emergency.","","","","","","","","","","+1 613 791 5777","","","","",""
"0xaa9866eff1c84495:0xdf6de10e8dde94e6","Aspire Plumbing Services","","","","","","Canada","45.067047699999996","-75.816929","48","4.8","+16135584593","America/Toronto","http://www.aspireplumbingservices.ca/","ChIJlUTI8e9mmKoR5pTejQ7hbd8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0xaa9866eff1c84495:0xdf6de10e8dde94e6","Plumber | Service establishment","plumbing","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","true","","https://facebook.com/aspireplumbingservices","https://instagram.com/aspireplumbingservices","","","","","","","","Aspire Plumbing Services Inc: Trusted Ottawa plumber with 24/7 emergency support","Aspire Plumbing Services Inc in Ottawa offers quality plumbing solutions with over 15 years of experience. Red Seal certified plumbers provide hot water tank replacement, drain cleaning, emergency repairs, and more. Available 24/7 for your plumbing needs.","josh@aspireplumbingservices.ca","","","","","","","","","+1 613 558 4593","","","","",""
"0x4cce0eda0d327739:0x6aafbda066f75363","Valente Plumbing","3988 Leitrim Rd, Gloucester, ON K1G 3N4","3988 Leitrim Rd","Gloucester","ON","K1G 3N4","Canada","45.3448049","-75.56701249999999","18","4.8","+16134628383","America/Toronto","http://www.valenteplumbing.ca/","ChIJOXcyDdoOzkwRY1P3ZqC9r2o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4cce0eda0d327739:0x6aafbda066f75363","Plumber","plumbing","","Closed","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","8 a.m.–5 p.m.","Closed","true","","","https://www.instagram.com/valenteplumbing","","","","","","","","Valente Plumbing","Residential and Commercial Service   Custom Home Plumbing
Multi-Unit Plumbing
Renovations

Ottawa, Ontario

info@valenteplumbing.ca","info@valenteplumbing.ca","info@valenteplumbing.cacall","info@valenteplumbing.cahourstodayclosedneed","","","","","","","+1 613 462 8383","","","","",""
